,comment,label.id,label.lineage_names,label.name,label.uuid,point.id,point.media.deployment.campaign.key,point.media.deployment.key,point.media.id,point.media.key,point.media.path_best,point.pose.alt,point.pose.dep,point.pose.lat,point.pose.lon,point.pose.timestamp,point.x,point.y,tag_names,updated_at
15,,7326,Biota > Macroalgae > Large canopy-forming > Brown > Ecklonia radiata,Ecklonia radiata,5b3ca3b9-20c0-4a7f-a08e-14ebd493f9cf,2028212,Tasmania201006,r20100604_230524_lanterns_14_shallow,2534786,PR_20100604_231255_205_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201006/r20100604_230524_lanterns_14_shallow/full_res/PR_20100604_231255_205_LC16.jpg,1.863,22.115123,-43.13663264,148.00563125,2010-06-04 23:12:55,0.8333333333333334,0.8333333333333334,,2021-03-29 23:33:21.503575
16,,7326,Biota > Macroalgae > Large canopy-forming > Brown > Ecklonia radiata,Ecklonia radiata,5b3ca3b9-20c0-4a7f-a08e-14ebd493f9cf,2028209,Tasmania201006,r20100604_230524_lanterns_14_shallow,2534786,PR_20100604_231255_205_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201006/r20100604_230524_lanterns_14_shallow/full_res/PR_20100604_231255_205_LC16.jpg,1.863,22.115123,-43.13663264,148.00563125,2010-06-04 23:12:55,0.8333333333333334,0.16666666666666666,,2021-03-29 23:33:21.507188
17,,389,Biota,Biota,b5b668fe-cf90-4d7b-b455-2a772b5d5484,2028192,Tasmania201006,r20100604_230524_lanterns_14_shallow,2534675,PR_20100604_231104_196_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201006/r20100604_230524_lanterns_14_shallow/full_res/PR_20100604_231104_196_LC16.jpg,1.98,21.275945999999998,-43.13640139,148.00610903,2010-06-04 23:11:04,0.8333333333333334,0.8333333333333334,,2021-03-30 04:37:13.508519
18,,389,Biota,Biota,b5b668fe-cf90-4d7b-b455-2a772b5d5484,2028191,Tasmania201006,r20100604_230524_lanterns_14_shallow,2534675,PR_20100604_231104_196_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201006/r20100604_230524_lanterns_14_shallow/full_res/PR_20100604_231104_196_LC16.jpg,1.98,21.275945999999998,-43.13640139,148.00610903,2010-06-04 23:11:04,0.16666666666666666,0.8333333333333334,,2021-03-30 04:37:16.750966
19,,632,Physical > Substrate > Consolidated (hard),Consolidated (hard),714237d8-1e55-4241-abac-1f04119fff3d,2028200,Tasmania201006,r20100604_230524_lanterns_14_shallow,2534776,PR_20100604_231245_198_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201006/r20100604_230524_lanterns_14_shallow/full_res/PR_20100604_231245_198_LC16.jpg,1.95,21.170023,-43.13660764,148.00568056,2010-06-04 23:12:45,0.5,0.5,,2021-03-30 04:37:37.146096
20,,632,Physical > Substrate > Consolidated (hard),Consolidated (hard),714237d8-1e55-4241-abac-1f04119fff3d,2028198,Tasmania201006,r20100604_230524_lanterns_14_shallow,2534776,PR_20100604_231245_198_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201006/r20100604_230524_lanterns_14_shallow/full_res/PR_20100604_231245_198_LC16.jpg,1.95,21.170023,-43.13660764,148.00568056,2010-06-04 23:12:45,0.16666666666666666,0.16666666666666666,,2021-03-30 04:37:40.311941
21,,7326,Biota > Macroalgae > Large canopy-forming > Brown > Ecklonia radiata,Ecklonia radiata,5b3ca3b9-20c0-4a7f-a08e-14ebd493f9cf,2028190,Tasmania201006,r20100604_230524_lanterns_14_shallow,2534675,PR_20100604_231104_196_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201006/r20100604_230524_lanterns_14_shallow/full_res/PR_20100604_231104_196_LC16.jpg,1.98,21.275945999999998,-43.13640139,148.00610903,2010-06-04 23:11:04,0.5,0.5,,2021-03-23 22:23:40.327003
22,,7326,Biota > Macroalgae > Large canopy-forming > Brown > Ecklonia radiata,Ecklonia radiata,5b3ca3b9-20c0-4a7f-a08e-14ebd493f9cf,2028188,Tasmania201006,r20100604_230524_lanterns_14_shallow,2534675,PR_20100604_231104_196_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201006/r20100604_230524_lanterns_14_shallow/full_res/PR_20100604_231104_196_LC16.jpg,1.98,21.275945999999998,-43.13640139,148.00610903,2010-06-04 23:11:04,0.16666666666666666,0.16666666666666666,,2021-03-23 22:23:40.331408
23,,7326,Biota > Macroalgae > Large canopy-forming > Brown > Ecklonia radiata,Ecklonia radiata,5b3ca3b9-20c0-4a7f-a08e-14ebd493f9cf,2028189,Tasmania201006,r20100604_230524_lanterns_14_shallow,2534675,PR_20100604_231104_196_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201006/r20100604_230524_lanterns_14_shallow/full_res/PR_20100604_231104_196_LC16.jpg,1.98,21.275945999999998,-43.13640139,148.00610903,2010-06-04 23:11:04,0.8333333333333334,0.16666666666666666,,2021-03-23 22:23:40.331414
24,,7326,Biota > Macroalgae > Large canopy-forming > Brown > Ecklonia radiata,Ecklonia radiata,5b3ca3b9-20c0-4a7f-a08e-14ebd493f9cf,2028202,Tasmania201006,r20100604_230524_lanterns_14_shallow,2534776,PR_20100604_231245_198_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201006/r20100604_230524_lanterns_14_shallow/full_res/PR_20100604_231245_198_LC16.jpg,1.95,21.170023,-43.13660764,148.00568056,2010-06-04 23:12:45,0.8333333333333334,0.8333333333333334,,2021-03-29 23:21:56.408224
25,,632,Physical > Substrate > Consolidated (hard),Consolidated (hard),714237d8-1e55-4241-abac-1f04119fff3d,2028201,Tasmania201006,r20100604_230524_lanterns_14_shallow,2534776,PR_20100604_231245_198_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201006/r20100604_230524_lanterns_14_shallow/full_res/PR_20100604_231245_198_LC16.jpg,1.95,21.170023,-43.13660764,148.00568056,2010-06-04 23:12:45,0.16666666666666666,0.8333333333333334,,2021-03-30 04:37:55.975100
26,,7326,Biota > Macroalgae > Large canopy-forming > Brown > Ecklonia radiata,Ecklonia radiata,5b3ca3b9-20c0-4a7f-a08e-14ebd493f9cf,2028199,Tasmania201006,r20100604_230524_lanterns_14_shallow,2534776,PR_20100604_231245_198_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201006/r20100604_230524_lanterns_14_shallow/full_res/PR_20100604_231245_198_LC16.jpg,1.95,21.170023,-43.13660764,148.00568056,2010-06-04 23:12:45,0.8333333333333334,0.16666666666666666,,2021-03-29 23:21:56.413187
27,,632,Physical > Substrate > Consolidated (hard),Consolidated (hard),714237d8-1e55-4241-abac-1f04119fff3d,2028208,Tasmania201006,r20100604_230524_lanterns_14_shallow,2534786,PR_20100604_231255_205_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201006/r20100604_230524_lanterns_14_shallow/full_res/PR_20100604_231255_205_LC16.jpg,1.863,22.115123,-43.13663264,148.00563125,2010-06-04 23:12:55,0.16666666666666666,0.16666666666666666,,2021-03-30 04:38:33.856494
28,,632,Physical > Substrate > Consolidated (hard),Consolidated (hard),714237d8-1e55-4241-abac-1f04119fff3d,2028210,Tasmania201006,r20100604_230524_lanterns_14_shallow,2534786,PR_20100604_231255_205_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201006/r20100604_230524_lanterns_14_shallow/full_res/PR_20100604_231255_205_LC16.jpg,1.863,22.115123,-43.13663264,148.00563125,2010-06-04 23:12:55,0.5,0.5,,2021-03-30 04:38:37.733407
29,,389,Biota,Biota,b5b668fe-cf90-4d7b-b455-2a772b5d5484,2028211,Tasmania201006,r20100604_230524_lanterns_14_shallow,2534786,PR_20100604_231255_205_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201006/r20100604_230524_lanterns_14_shallow/full_res/PR_20100604_231255_205_LC16.jpg,1.863,22.115123,-43.13663264,148.00563125,2010-06-04 23:12:55,0.16666666666666666,0.8333333333333334,,2021-03-30 04:38:49.994670
30,,7326,Biota > Macroalgae > Large canopy-forming > Brown > Ecklonia radiata,Ecklonia radiata,5b3ca3b9-20c0-4a7f-a08e-14ebd493f9cf,2028197,Tasmania201006,r20100604_230524_lanterns_14_shallow,2534678,PR_20100604_231107_233_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201006/r20100604_230524_lanterns_14_shallow/full_res/PR_20100604_231107_233_LC16.jpg,1.835,21.321171,-43.13640833,148.00609931,2010-06-04 23:11:07,0.8333333333333334,0.8333333333333334,,2021-03-29 23:21:27.927923
31,,7327,Biota > Macroalgae > Large canopy-forming > Brown > Phyllospora comosa,Phyllospora comosa,35a5793c-57d9-44d4-a2da-f34c6ffe0f5a,2028214,Tasmania201006,r20100604_230524_lanterns_14_shallow,2534813,PR_20100604_231322_242_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201006/r20100604_230524_lanterns_14_shallow/full_res/PR_20100604_231322_242_LC16.jpg,1.73,23.447597000000002,-43.13669722,148.00549583,2010-06-04 23:13:22,0.8333333333333334,0.16666666666666666,,2021-03-29 23:34:42.346192
32,,7326,Biota > Macroalgae > Large canopy-forming > Brown > Ecklonia radiata,Ecklonia radiata,5b3ca3b9-20c0-4a7f-a08e-14ebd493f9cf,2028216,Tasmania201006,r20100604_230524_lanterns_14_shallow,2534813,PR_20100604_231322_242_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201006/r20100604_230524_lanterns_14_shallow/full_res/PR_20100604_231322_242_LC16.jpg,1.73,23.447597000000002,-43.13669722,148.00549583,2010-06-04 23:13:22,0.16666666666666666,0.8333333333333334,,2021-03-29 23:34:53.952605
33,,7326,Biota > Macroalgae > Large canopy-forming > Brown > Ecklonia radiata,Ecklonia radiata,5b3ca3b9-20c0-4a7f-a08e-14ebd493f9cf,2028213,Tasmania201006,r20100604_230524_lanterns_14_shallow,2534813,PR_20100604_231322_242_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201006/r20100604_230524_lanterns_14_shallow/full_res/PR_20100604_231322_242_LC16.jpg,1.73,23.447597000000002,-43.13669722,148.00549583,2010-06-04 23:13:22,0.16666666666666666,0.16666666666666666,,2021-03-29 23:34:56.785262
34,,7326,Biota > Macroalgae > Large canopy-forming > Brown > Ecklonia radiata,Ecklonia radiata,5b3ca3b9-20c0-4a7f-a08e-14ebd493f9cf,2028217,Tasmania201006,r20100604_230524_lanterns_14_shallow,2534813,PR_20100604_231322_242_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201006/r20100604_230524_lanterns_14_shallow/full_res/PR_20100604_231322_242_LC16.jpg,1.73,23.447597000000002,-43.13669722,148.00549583,2010-06-04 23:13:22,0.8333333333333334,0.8333333333333334,,2021-03-29 23:34:59.651698
35,,7326,Biota > Macroalgae > Large canopy-forming > Brown > Ecklonia radiata,Ecklonia radiata,5b3ca3b9-20c0-4a7f-a08e-14ebd493f9cf,2028224,Tasmania201006,r20100604_230524_lanterns_14_shallow,2534814,PR_20100604_231323_248_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201006/r20100604_230524_lanterns_14_shallow/full_res/PR_20100604_231323_248_LC16.jpg,1.843,23.490387,-43.13669861,148.00548958,2010-06-04 23:13:23,0.8333333333333334,0.16666666666666666,,2021-03-29 23:46:48.693543
36,,7327,Biota > Macroalgae > Large canopy-forming > Brown > Phyllospora comosa,Phyllospora comosa,35a5793c-57d9-44d4-a2da-f34c6ffe0f5a,2028226,Tasmania201006,r20100604_230524_lanterns_14_shallow,2534814,PR_20100604_231323_248_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201006/r20100604_230524_lanterns_14_shallow/full_res/PR_20100604_231323_248_LC16.jpg,1.843,23.490387,-43.13669861,148.00548958,2010-06-04 23:13:23,0.16666666666666666,0.8333333333333334,,2021-03-29 23:47:06.698733
37,,7326,Biota > Macroalgae > Large canopy-forming > Brown > Ecklonia radiata,Ecklonia radiata,5b3ca3b9-20c0-4a7f-a08e-14ebd493f9cf,2028229,Tasmania201006,r20100604_230524_lanterns_14_shallow,2534819,PR_20100604_231328_212_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201006/r20100604_230524_lanterns_14_shallow/full_res/PR_20100604_231328_212_LC16.jpg,2.055,23.434620000000002,-43.13670972,148.00546181,2010-06-04 23:13:28,0.8333333333333334,0.16666666666666666,,2021-03-29 23:47:15.892256
38,,7326,Biota > Macroalgae > Large canopy-forming > Brown > Ecklonia radiata,Ecklonia radiata,5b3ca3b9-20c0-4a7f-a08e-14ebd493f9cf,2028228,Tasmania201006,r20100604_230524_lanterns_14_shallow,2534819,PR_20100604_231328_212_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201006/r20100604_230524_lanterns_14_shallow/full_res/PR_20100604_231328_212_LC16.jpg,2.055,23.434620000000002,-43.13670972,148.00546181,2010-06-04 23:13:28,0.16666666666666666,0.16666666666666666,,2021-03-29 23:47:30.309532
39,,632,Physical > Substrate > Consolidated (hard),Consolidated (hard),714237d8-1e55-4241-abac-1f04119fff3d,2028195,Tasmania201006,r20100604_230524_lanterns_14_shallow,2534678,PR_20100604_231107_233_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201006/r20100604_230524_lanterns_14_shallow/full_res/PR_20100604_231107_233_LC16.jpg,1.835,21.321171,-43.13640833,148.00609931,2010-06-04 23:11:07,0.5,0.5,,2021-03-30 04:37:22.691700
40,,389,Biota,Biota,b5b668fe-cf90-4d7b-b455-2a772b5d5484,2028193,Tasmania201006,r20100604_230524_lanterns_14_shallow,2534678,PR_20100604_231107_233_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201006/r20100604_230524_lanterns_14_shallow/full_res/PR_20100604_231107_233_LC16.jpg,1.835,21.321171,-43.13640833,148.00609931,2010-06-04 23:11:07,0.16666666666666666,0.16666666666666666,,2021-03-30 04:37:26.557085
41,,636,Physical > Substrate > Unconsolidated (soft),Unconsolidated (soft),5921fc48-a49d-4548-a721-8cb91357675e,2028196,Tasmania201006,r20100604_230524_lanterns_14_shallow,2534678,PR_20100604_231107_233_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201006/r20100604_230524_lanterns_14_shallow/full_res/PR_20100604_231107_233_LC16.jpg,1.835,21.321171,-43.13640833,148.00609931,2010-06-04 23:11:07,0.16666666666666666,0.8333333333333334,,2021-03-30 04:37:29.423249
42,,389,Biota,Biota,b5b668fe-cf90-4d7b-b455-2a772b5d5484,2028203,Tasmania201006,r20100604_230524_lanterns_14_shallow,2534784,PR_20100604_231253_206_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201006/r20100604_230524_lanterns_14_shallow/full_res/PR_20100604_231253_206_LC16.jpg,2.053,21.855276,-43.13662639,148.00564028,2010-06-04 23:12:53,0.16666666666666666,0.16666666666666666,,2021-03-30 04:38:03.131581
43,,389,Biota,Biota,b5b668fe-cf90-4d7b-b455-2a772b5d5484,2028204,Tasmania201006,r20100604_230524_lanterns_14_shallow,2534784,PR_20100604_231253_206_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201006/r20100604_230524_lanterns_14_shallow/full_res/PR_20100604_231253_206_LC16.jpg,2.053,21.855276,-43.13662639,148.00564028,2010-06-04 23:12:53,0.8333333333333334,0.16666666666666666,,2021-03-30 04:38:05.549944
44,,636,Physical > Substrate > Unconsolidated (soft),Unconsolidated (soft),5921fc48-a49d-4548-a721-8cb91357675e,2028205,Tasmania201006,r20100604_230524_lanterns_14_shallow,2534784,PR_20100604_231253_206_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201006/r20100604_230524_lanterns_14_shallow/full_res/PR_20100604_231253_206_LC16.jpg,2.053,21.855276,-43.13662639,148.00564028,2010-06-04 23:12:53,0.5,0.5,,2021-03-30 04:38:08.343605
45,,632,Physical > Substrate > Consolidated (hard),Consolidated (hard),714237d8-1e55-4241-abac-1f04119fff3d,2028207,Tasmania201006,r20100604_230524_lanterns_14_shallow,2534784,PR_20100604_231253_206_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201006/r20100604_230524_lanterns_14_shallow/full_res/PR_20100604_231253_206_LC16.jpg,2.053,21.855276,-43.13662639,148.00564028,2010-06-04 23:12:53,0.8333333333333334,0.8333333333333334,,2021-03-30 04:38:14.786991
46,,7326,Biota > Macroalgae > Large canopy-forming > Brown > Ecklonia radiata,Ecklonia radiata,5b3ca3b9-20c0-4a7f-a08e-14ebd493f9cf,2028206,Tasmania201006,r20100604_230524_lanterns_14_shallow,2534784,PR_20100604_231253_206_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201006/r20100604_230524_lanterns_14_shallow/full_res/PR_20100604_231253_206_LC16.jpg,2.053,21.855276,-43.13662639,148.00564028,2010-06-04 23:12:53,0.16666666666666666,0.8333333333333334,,2021-03-30 04:38:19.828283
